level_0,index,id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,rate_time,hpi_time,gdp_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,default_time,payoff_time,status_time
26,608922,48622,54,25,28,186,266433.04,112.0423315,4.375,5.15,179.97,1.507358708,0,0,1,0,642,85,4.375,1,0,1
32,608895,48621,60,25,28,185,132224.15,87.57127484,3.5,5.15,189.82,2.836358176,0,0,1,0,657,75,0,0,0,0
36,185052,15851,60,24,24,141,152030.45,89.60281632,2.625,4.86,189.82,2.836358176,0,0,1,0,660,80,0,0,0,0
18,608861,48619,45,25,27,185,163652.42,119.5612647,5,5.15,154.87,1.639154926,0,0,1,0,624,80,5,1,0,1
11,608842,48618,38,25,27,145,166689.59,120.5977402,6.5,5.15,158.77,-3.339549297,0,0,1,0,600,80,0,1,0,1
33,608814,48614,60,24,27,145,189223.19,92.53836652,5,4.86,189.82,2.836358176,0,0,1,0,592,89.2,5,0,0,0
33,608780,48613,60,24,27,147,139272.34,81.262681,2,4.86,189.82,2.836358176,0,0,1,0,576,79.2,2,0,0,0
42,184891,15841,60,14,18,134,109581.73,62.66544128,2.625,3.96,189.82,2.836358176,0,1,0,0,725,80,5.875,0,0,0
11,608734,48610,38,24,27,144,497350.59,117.99994,6.5,4.86,158.77,-3.339549297,0,0,1,0,676,79.8,0,1,0,1
31,608722,48609,60,25,25,144,58040.74,59.64833769,2,5.15,189.82,2.836358176,0,0,1,0,575,70,2,0,0,0
20,608678,48606,49,25,25,143,191065.65,129.791415,5.4,5.15,154.94,2.456633821,0,0,1,0,591,90,0,1,0,1
38,184783,15835,60,19,22,140,98759.42,73.77175327,2.625,4.24,189.82,2.836358176,0,0,1,0,738,80,6,0,0,0
29,608652,48602,60,25,25,143,37264.33,52.88559861,6.5,5.15,189.82,2.836358176,0,0,1,0,551,65,0,0,0,0
38,184731,15832,60,19,22,140,137352.68,80.58788711,2.625,4.24,189.82,2.836358176,0,1,0,0,765,80,7.25,0,0,0
31,608614,48598,60,25,25,143,181154.99,78.56837278,6.25,5.15,189.82,2.836358176,0,0,1,0,699,76.4,6.25,0,0,0
12,184662,15828,35,23,23,141,93749,102.6779719,6.5,4.39,162.09,-2.805844087,0,0,1,0,649,75,6.5,1,0,1
37,184623,15825,60,23,23,141,147721.17,93.34819284,2.625,4.39,189.82,2.836358176,0,0,1,0,699,80,5.625,0,0,0
42,184548,15816,60,15,18,135,133385.29,64.38828926,2.625,4.27,189.82,2.836358176,0,0,1,0,711,80,5.75,0,0,0
12,608527,48583,41,25,25,143,84520.74,107.95637,5,5.15,161.06,2.682496806,0,0,1,0,501,75,0,1,0,1
38,184450,15811,60,15,22,135,106897.44,63.95736713,2.625,4.27,189.82,2.836358176,0,0,1,0,737,80,5.5,0,0,0
18,608475,48579,47,25,25,143,175024.12,90.33765409,6.8,5.15,149.58,1.668182319,0,0,1,0,629,63.8,0,1,0,1
31,608439,48573,60,25,25,143,59804.78,97.66443239,8.74,5.15,189.82,2.836358176,0,0,1,0,570,90,0,0,0,0
39,184386,15804,60,19,21,139,82186.86,62.32018661,2.625,4.24,189.82,2.836358176,0,1,0,1,780,80,5.75,0,0,0
41,184338,15802,60,17,19,137,125133.96,74.87202774,2.625,4.62,189.82,2.836358176,0,0,0,0,622,80,0,0,0,0
41,184291,15800,60,17,19,137,283329.73,60.46303109,2.625,4.62,189.82,2.836358176,0,0,0,1,768,65,0,0,0,0
41,184249,15799,60,17,19,137,328381.26,71.16805339,2.625,4.62,189.82,2.836358176,0,0,1,0,665,76.5,0,0,0,0
22,608379,48563,51,25,25,143,220877.15,91.36610332,6.15,5.15,158.6,1.269044263,0,0,1,0,597,69,6.15,1,0,1
31,608356,48562,60,25,25,143,127292.42,70.5914027,7,5.15,189.82,2.836358176,0,0,1,0,569,62.8,7,0,0,0
37,184177,15793,60,23,23,141,115218.86,81.6346498,2.625,4.39,189.82,2.836358176,0,0,1,1,778,70,5.875,0,0,0
14,608299,48556,43,25,25,143,125840.62,112.3805073,9.65,5.15,156.04,2.694110549,0,0,1,0,579,80,9.65,1,0,1
37,184085,15787,60,23,23,142,334359.78,93.51314287,2.625,4.39,189.82,2.836358176,0,0,1,0,680,80,6.375,0,0,0
14,184022,15783,36,20,22,140,275844.96,84.3630819,4.5,4.5,151.48,-3.516567987,0,1,0,0,759,65,4.5,1,0,1
17,184007,15782,40,23,23,141,352500,106.5440753,6,4.39,156.21,1.585965512,0,1,0,0,646,75,6,1,0,1
42,183967,15779,60,15,18,135,149234.33,61.69763697,3.125,4.27,189.82,2.836358176,0,0,1,0,684,80,5.25,0,0,0
11,608221,48546,40,27,29,147,520000,85.56199347,6.375,4.71,156.21,1.585965512,0,1,0,0,594,60.1,0,1,0,1
31,608208,48544,60,27,29,147,165471.28,97.91082769,6.875,4.71,189.82,2.836358176,0,0,1,0,639,95,6.875,0,0,0
13,608166,48541,42,26,29,147,95698.34,129.9022875,10.925,4.64,161,3.02949864,0,1,0,0,580,95,0,1,0,1
29,608147,48539,58,26,29,186,601542.9,106.4943555,4.625,4.64,188.37,2.868593825,0,0,1,0,644,80,4.625,1,0,1
16,608112,48536,45,26,29,147,196892.46,150.6203599,7.25,4.64,154.87,1.639154926,0,0,1,0,675,100,7.25,1,0,1
31,608083,48533,60,26,29,207,82301.94,67.34303561,4.25,4.64,189.82,2.836358176,0,0,1,0,552,55.2,4.25,0,0,0
12,183856,15764,32,14,18,134,69971.96,76.52502818,10.375,3.96,186.12,1.10416276,0,0,0,0,707,94.6,6.675,1,0,1
15,608043,48530,44,26,29,147,187468.96,118.9923342,8.85,4.64,150.91,1.875514938,0,0,1,0,662,80,0,1,0,1
21,608016,48528,50,26,29,187,73320.1,160.0002415,5.125,4.64,158.94,2.366409899,0,0,1,0,586,100,0,1,0,1
25,607994,48527,54,26,29,187,313914.73,120.8102303,5.125,4.64,179.97,1.507358708,0,0,1,0,641,95,5.125,1,0,1
15,607952,48523,44,26,29,147,130489.6,113.21841,5.375,4.64,150.91,1.875514938,0,1,0,0,610,76.2,0,1,0,1
31,607936,48522,60,26,29,147,157254.32,93.24082666,9.2,4.64,189.82,2.836358176,0,0,1,0,582,85,0,0,0,0
31,607886,48520,60,26,29,146,121051.87,94.44118783,5.25,4.64,189.82,2.836358176,0,0,1,0,601,80,0,0,0,0
42,183714,15746,60,12,18,132,35099.75,31.50878411,3.875,3.83,189.82,2.836358176,0,0,0,1,677,60,6.75,0,0,0
40,183658,15743,60,12,18,132,194815.39,31.78638336,4.875,3.83,189.82,2.836358176,0,0,0,1,729,52.1,7,0,0,0
31,607816,48511,60,26,29,146,348281.4,104.6070081,6.25,4.64,189.82,2.836358176,0,0,1,0,543,85,6.25,0,0,0
14,607773,48508,43,25,29,146,145543.84,114.7110954,7.25,5.15,156.04,2.694110549,0,0,1,0,591,80,7.25,1,0,1
31,607758,48507,60,26,29,146,179894.47,100.6272208,6,4.64,189.82,2.836358176,0,0,0,0,624,95,6,0,0,0
13,607721,48505,42,26,29,147,150068.37,116.5644931,6.5,4.64,161,3.02949864,0,0,1,0,650,80,0,1,0,1
12,183577,15734,42,27,30,147,279997.78,110.5034717,6.375,4.71,161,3.02949864,0,0,1,0,626,80,6.375,1,0,1
31,183557,15732,60,27,29,147,122026.79,85.86461658,2.875,4.71,189.82,2.836358176,0,1,0,0,662,80,6.5,0,0,0
31,607674,48498,60,26,29,147,83377.34,85.9772839,7.11,4.64,189.82,2.836358176,0,0,1,0,558,80,7.11,0,0,0
19,607636,48496,48,26,29,187,115835.81,138.0191183,4.875,4.64,146.45,2.715902885,0,0,1,0,612,90,0,1,0,1
32,183479,15726,60,25,28,146,204670.49,90.36803908,6.875,5.15,189.82,2.836358176,0,0,1,0,714,80,6.875,0,0,0
32,183439,15723,60,25,28,146,324525.26,84.47076394,2.75,5.15,189.82,2.836358176,0,0,1,0,714,80,7.375,0,0,0
31,607587,48491,60,26,29,147,87005.98,92.13787873,8.95,4.64,189.82,2.836358176,0,0,1,0,644,84.3,0,0,0,0
22,607555,48490,51,26,29,147,137547.28,68.56507478,4.925,4.64,158.6,1.269044263,0,0,1,0,513,50.4,4.925,1,0,1
31,607532,48489,60,26,29,147,209496.58,87.15881426,4.75,4.64,189.82,2.836358176,0,0,0,0,624,84.2,0,0,0,0
31,607452,48483,60,26,29,146,117503.81,89.32250131,6.625,4.64,189.82,2.836358176,0,0,0,0,583,80,0,0,0,0
31,607420,48482,60,26,29,86,32828.83,42.54031618,8.5,4.64,189.82,2.836358176,0,0,1,0,544,60.1,8.5,0,0,0
11,607388,48481,40,26,29,146,252728.73,107.1130438,6.5,4.64,156.21,1.585965512,0,0,1,0,566,75,6.5,1,0,1
34,607368,48478,60,24,26,145,64823.3,75.65381573,5.75,4.86,189.82,2.836358176,0,0,1,1,672,80,0,0,0,0
11,607333,48477,37,24,26,145,114845.22,128.5654295,9.75,4.86,153.35,-4.146710947,0,0,1,0,633,89,0,1,0,1
18,607321,48476,44,24,26,145,119670.03,106.8863721,8.25,4.86,150.91,1.875514938,0,0,1,0,644,75,8.25,1,0,1
34,607302,48475,60,24,26,144,63205.66,81.87204781,9.9,4.86,189.82,2.836358176,0,0,1,1,585,75,0,0,0,0
22,607240,48472,48,24,26,145,127218.01,149.628084,5.125,4.86,146.45,2.715902885,0,0,1,0,612,95,5.125,1,0,1
31,183265,15704,60,27,29,148,212055.27,87.17209747,3.875,4.71,189.82,2.836358176,0,0,1,1,783,80,6.875,0,0,0
34,607217,48471,60,24,26,184,133157.76,101.2641817,3,4.86,189.82,2.836358176,0,0,1,0,643,90,0,0,0,0
27,183229,15702,53,26,26,144,284262.43,98.79857942,3.125,4.64,173.17,0.892996155,0,0,1,0,796,80,6.375,1,0,1
34,607139,48467,60,24,26,144,140490.04,96.84350533,9,4.86,189.82,2.836358176,0,0,1,0,590,90,9,0,0,0
34,607174,48468,60,24,26,184,369336.59,79.54632249,5,4.86,189.82,2.836358176,0,0,1,0,598,74,5,0,0,0
31,183183,15699,60,27,29,147,80465.44,86.09314184,2.875,4.71,189.82,2.836358176,0,0,1,0,703,80,6.75,0,0,0
34,607100,48464,60,24,26,144,77689.46,74.53886346,7.75,4.86,189.82,2.836358176,0,0,1,0,519,70,0,0,0,0
32,183134,15696,60,26,28,146,172749.58,86.07431379,2.75,4.64,189.82,2.836358176,0,0,0,0,663,80,8.125,0,0,0
32,183101,15695,60,26,28,146,210862.01,86.22513243,2.75,4.64,189.82,2.836358176,0,0,1,0,657,80,8,0,0,0
26,607031,48458,52,24,26,144,97271.4,158.9106038,8,4.86,161.13,1.081049418,0,0,0,0,585,95,8,1,0,1
38,183004,15687,60,19,22,140,287503.06,67.42071111,2.875,4.24,189.82,2.836358176,0,0,1,1,647,77.6,5.75,0,0,0
16,182828,15677,41,25,25,143,180000,112.4003477,6.625,5.15,161.06,2.682496806,0,0,1,0,679,80,6.625,1,0,1
16,182845,15678,46,28,30,148,200748.94,112.680436,6.875,4.65,155.61,1.175909032,1,0,0,0,681,80,6.875,1,0,1
15,182942,15682,40,25,25,143,496000,115.8901479,6,5.15,156.21,1.585965512,0,1,0,0,704,80,6,1,0,1
34,606963,48449,60,24,26,184,169068.17,62.68431599,5.125,4.86,189.82,2.836358176,0,0,1,0,501,53,5.125,0,0,0
38,182896,15680,60,19,22,139,488500.76,74.63914417,2,4.24,189.82,2.836358176,0,1,0,0,745,80,5.375,0,0,0
11,182857,15679,41,28,30,148,190365.84,105.975626,7,4.65,161.06,2.682496806,0,0,1,0,620,80,7,1,0,1
34,606910,48445,60,24,26,184,205302.13,92.29665967,5,4.86,189.82,2.836358176,0,1,0,0,647,80,5,0,0,0
11,182811,15676,36,25,25,143,330000,96.65277925,5.25,5.15,151.48,-3.516567987,0,0,1,0,801,64.7,5.25,1,0,1
16,606867,48443,42,24,26,144,123985.29,100.0502415,8.64,4.86,161,3.02949864,0,0,1,0,642,72,0,1,0,1
14,606850,48442,40,24,26,144,147097.41,124.0126131,6.5,4.86,156.21,1.585965512,0,0,1,0,665,80,0,1,0,1
32,182793,15674,60,26,28,146,91594.5,80.75708566,2.75,4.64,189.82,2.836358176,1,0,0,0,774,80,6.75,0,0,0
32,182760,15673,60,25,28,146,246476.87,86.93263894,2.75,5.15,189.82,2.836358176,0,0,1,0,716,80,7.25,0,0,0
33,182721,15671,60,27,27,145,110736.1,79.1076825,2.75,4.71,189.82,2.836358176,1,0,0,0,768,80,6.75,0,0,0
34,606777,48436,60,24,26,144,139944.84,89.16742732,7.8,4.86,189.82,2.836358176,0,0,0,0,620,80,7.8,0,0,0
14,182665,15667,32,18,18,135,154622.94,59.72278785,8.125,4.14,186.12,1.10416276,0,0,1,0,681,62.5,5.25,1,0,1
34,606740,48434,60,24,26,184,101294.81,97.86974087,5.625,4.86,189.82,2.836358176,0,0,1,0,640,80,5.625,0,0,0
34,606705,48433,60,24,26,144,156812.4,75.83275816,5,4.86,189.82,2.836358176,0,0,1,0,689,64,0,0,0,0
33,182634,15663,60,27,27,143,134045.39,73.38569221,2.875,4.71,189.82,2.836358176,0,0,1,0,725,80,6.375,0,0,0
37,182575,15659,60,23,23,141,169615.86,90.20386529,2.625,4.39,189.82,2.836358176,0,1,0,1,713,79.8,6.75,0,0,0
19,606610,48425,45,24,26,144,96340.45,115.509411,5,4.86,154.87,1.639154926,0,0,1,0,621,80,0,1,0,1
34,606585,48423,60,24,26,184,484894.93,92.93805992,5,4.86,189.82,2.836358176,0,1,0,0,619,80,5,0,0,0
37,182515,15652,60,23,23,141,93597.51,93.52190354,2.625,4.39,189.82,2.836358176,0,0,1,0,679,80,6.375,0,0,0
35,606536,48418,60,22,25,143,60019.01,77.88671084,9.3,4.34,189.82,2.836358176,0,0,0,1,507,75,0,0,0,0
22,606488,48416,47,22,25,143,149941.39,108.6468616,6,4.34,149.58,1.668182319,0,0,1,0,652,80,6,1,0,1
35,606465,48415,60,22,25,143,113098.11,83.32606206,8.89,4.34,189.82,2.836358176,0,0,1,0,612,80,0,0,0,0
17,182428,15646,39,20,22,140,130046.46,95.62431289,6.875,4.5,158.16,-0.241080652,0,1,0,0,629,80,6.875,1,0,1
38,182403,15643,60,22,22,140,430463.93,90.1981173,2.625,4.34,189.82,2.836358176,0,1,0,0,674,80,5.875,0,0,0
16,182357,15641,38,20,22,140,118407.07,100.1491834,5.75,4.5,158.77,-3.339549297,0,0,1,0,665,80,5.75,1,0,1
37,182340,15640,60,23,23,141,375947.59,93.51135532,2.625,4.39,189.82,2.836358176,0,0,1,0,734,80,6.25,0,0,0
13,182236,15633,35,16,22,136,136000,88.05200814,5.125,3.86,162.09,-2.805844087,0,0,1,0,666,85,5.125,1,0,1
32,182222,15632,54,18,22,139,301754.6,82.90763376,2.75,4.14,179.97,1.507358708,0,0,1,0,735,80,5.375,1,0,1
38,182180,15630,60,19,22,140,117360,76.85015059,2.625,4.24,189.82,2.836358176,0,0,1,0,665,80,5.75,0,0,0
38,182124,15628,60,-40,22,77,1616.33,1.314646188,6,8.65,189.82,2.836358176,0,0,1,0,722,80,7.25,0,0,0
38,182085,15627,60,-40,22,70,12278.21,6.890046101,4.25,8.65,189.82,2.836358176,0,0,1,0,654,80,6.25,0,0,0
12,181995,15622,34,22,22,140,562341.55,93.7592753,5.875,4.34,173.35,-0.314447747,0,1,0,0,703,75,5.875,1,0,1
37,181974,15619,60,23,23,162,126762.89,86.66244266,4,4.39,189.82,2.836358176,0,0,1,0,721,80,6.375,0,0,0
15,181936,15618,37,20,22,140,153670.03,108.5512433,5.875,4.5,153.35,-4.146710947,0,0,1,0,704,80,5.875,1,0,1
38,181883,15613,60,22,22,140,187428.72,87.54160089,2.625,4.34,189.82,2.836358176,0,1,0,0,725,80,6.125,0,0,0
38,181844,15612,60,16,22,136,117285.96,51.90005588,2.875,3.86,189.82,2.836358176,1,0,0,0,690,95,4.5,0,0,0
20,181805,15611,42,22,22,140,148449.08,105.2514669,2.625,4.34,161,3.02949864,0,0,1,0,699,79.2,5.75,1,0,1
38,181784,15610,60,22,22,141,150341.29,91.32246628,2.625,4.34,189.82,2.836358176,0,0,1,1,725,80,6.75,0,0,0
37,181733,15607,60,23,23,141,192830.22,90.17164497,2.625,4.39,189.82,2.836358176,0,1,0,1,781,80,6.375,0,0,0
17,181677,15604,39,22,22,140,143144.67,122.618986,4.625,4.34,158.16,-0.241080652,0,0,0,1,696,90,6.5,1,0,1
25,181636,15601,48,23,23,140,60399.11,120.4216142,2.625,4.39,146.45,2.715902885,0,0,1,0,699,80,5.75,1,0,1
15,181573,15594,38,23,23,139,319999.1,111.5347244,5.5,4.39,158.77,-3.339549297,1,0,0,0,682,79.8,5.5,1,0,1
37,181531,15590,60,23,23,139,145148.1,91.75321213,2.625,4.39,189.82,2.836358176,0,0,1,0,700,80,5.5,0,0,0
14,181490,15588,37,23,23,141,180000,109.8335116,7.25,4.39,153.35,-4.146710947,1,0,0,1,689,75.9,0,1,0,1
24,181463,15586,45,21,21,139,141741.44,106.2708145,3.25,3.94,154.87,1.639154926,0,0,0,1,739,80,6.25,1,0,1
39,181429,15584,60,21,21,139,134397.03,64.29469494,3.125,3.94,189.82,2.836358176,0,1,0,1,717,80,5.75,0,0,0
18,181388,15582,41,23,23,141,314813.4,109.81086,6,4.39,161.06,2.682496806,0,1,0,0,724,80,0,1,0,1
13,181299,15573,34,21,21,138,143889.34,95.78146455,7.125,3.94,173.35,-0.314447747,0,0,0,1,775,80,6.5,1,0,1
37,181272,15570,60,23,23,141,550121.49,93.34139626,2.75,4.39,189.82,2.836358176,0,0,1,1,713,80,0,0,0,0
17,181234,15569,38,21,21,138,282278.41,103.14828,5.125,3.94,158.77,-3.339549297,0,1,0,1,781,80,6.25,1,0,1
39,181186,15563,60,21,21,138,188039.76,61.12989765,3.125,3.94,189.82,2.836358176,0,0,0,1,689,65,6.5,0,0,0
11,181113,15557,33,17,22,138,35099.99,89.46651561,7.625,4.62,180.52,0.836858663,1,0,0,1,698,90,0,1,0,1
41,181092,15554,60,17,19,137,123575.76,63.14850237,3.125,4.62,189.82,2.836358176,0,0,1,1,721,80,6,0,0,0
41,181000,15548,60,19,19,137,370639.62,78.68710641,3.125,4.24,189.82,2.836358176,0,0,0,0,710,95,0,0,0,0
14,180958,15547,36,22,22,140,115975.23,114.456674,6.125,4.34,151.48,-3.516567987,0,0,0,0,668,80,6.125,1,0,1
19,180880,15536,38,15,18,136,350409.91,79.60201502,5,4.27,158.77,-3.339549297,0,0,1,0,709,78.5,6.25,1,0,1
38,180840,15532,60,22,22,141,133367.42,78.40539207,3.125,4.34,189.82,2.836358176,0,0,1,0,711,80,6,0,0,0
13,180774,15523,31,15,18,135,794654.79,63.86304778,7.625,4.27,200.67,1.850689166,0,1,0,0,728,80,5.875,1,0,1
31,180707,15508,60,27,29,148,746007.48,79.41299981,2.875,4.71,189.82,2.836358176,0,1,0,0,644,68,6.375,0,0,0
31,180675,15507,60,27,29,147,594684.79,91.67407242,5.25,4.71,189.82,2.836358176,0,0,0,0,663,80,7,0,0,0
31,180614,15502,60,27,29,147,636654.39,86.38736454,2,4.71,189.82,2.836358176,1,0,0,1,655,75,6.5,0,0,0
31,180582,15501,60,27,29,147,430990.61,79.02800463,2.875,4.71,189.82,2.836358176,0,1,0,0,787,80,6.25,0,0,0
13,180526,15495,36,23,23,141,239942.5,117.1675913,5.75,4.39,151.48,-3.516567987,0,0,1,0,708,80,0,1,0,1
15,180512,15494,38,23,23,141,424000,111.8145745,5.875,4.39,158.77,-3.339549297,0,1,0,0,700,80,0,1,0,1
37,180496,15493,60,23,23,141,355919.56,93.50325922,2.75,4.39,189.82,2.836358176,0,0,0,1,752,80,0,0,0,0
12,180458,15492,34,20,22,140,216000,91.93423709,5.5,4.5,173.35,-0.314447747,0,1,0,0,729,80,5.5,0,0,0
38,180431,15489,60,20,22,140,139951.95,65.22346109,2.875,4.5,189.82,2.836358176,0,1,0,0,775,80,5.625,0,0,0
38,180380,15486,60,20,22,140,123200,83.95743336,2.875,4.5,189.82,2.836358176,0,0,1,1,687,80,5.75,0,0,0
37,180328,15483,60,23,23,141,91770,56.49508564,2.75,4.39,189.82,2.836358176,1,0,0,1,710,80,0,0,0,0
11,180278,15480,33,20,22,140,320000,88.28273876,6.75,4.5,180.52,0.836858663,0,0,1,0,743,80,5.375,1,0,1
40,180209,15469,60,20,20,138,218718.43,81.97784826,2.75,4.5,189.82,2.836358176,1,0,0,0,775,80,5.5,0,0,0
29,180151,15464,48,17,19,137,117446.04,96.58422431,3,4.62,146.45,2.715902885,0,0,1,1,769,80,5.375,1,0,1
38,180121,15463,60,19,22,139,150791.2,49.8954175,2.875,4.24,189.82,2.836358176,0,0,0,1,704,52.5,5.375,0,0,0
41,180033,15458,60,17,19,137,99530.93,73.79881204,2.75,4.62,189.82,2.836358176,0,0,0,1,648,80,5.5,0,0,0
16,179908,15448,37,18,21,139,399200.46,95.36650384,5.875,4.14,153.35,-4.146710947,0,0,1,1,702,78.4,5.875,1,0,1
30,188612,16094,60,26,30,147,87215,78.05645666,6.375,4.64,189.82,2.836358176,0,0,1,1,692,75,0,0,0,0
17,179775,15433,45,26,28,146,1865000,108.4293924,6.5,4.64,154.87,1.639154926,0,0,1,0,721,74.6,6.5,1,0,1
12,179732,15430,39,25,27,146,487915.12,114.4413963,7.125,5.15,158.16,-0.241080652,0,0,1,0,732,80,7.125,1,0,1
40,179719,15429,60,20,20,139,816224.55,104.2094256,2,4.5,189.82,2.836358176,0,0,1,0,704,100,3.5,0,0,0
32,179678,15428,60,26,28,146,311084.69,63.60396212,6.625,4.64,189.82,2.836358176,1,0,0,0,698,80,6.625,0,0,0
11,179642,15426,38,27,27,145,205986.23,120.1724919,6.375,4.71,158.77,-3.339549297,0,1,0,0,678,85.8,6.375,1,0,1
33,179621,15423,60,27,27,145,86173.71,84.2032576,2.75,4.71,189.82,2.836358176,1,0,0,0,782,80,6.625,0,0,0
19,179574,15420,41,22,22,139,240000,107.6716752,4.25,4.34,161.06,2.682496806,0,0,1,0,672,80,5.625,1,0,1
14,179371,15400,41,27,27,145,77378.73,110.2618768,7.875,4.71,161.06,2.682496806,1,0,0,0,649,80,7.875,1,0,1
33,179343,15397,60,27,27,145,94537.4,67.14424457,2.75,4.71,189.82,2.836358176,0,0,1,0,599,68.2,6,0,0,0
42,179300,15395,60,18,18,135,85351.39,64.68009538,5,4.14,189.82,2.836358176,0,0,1,0,744,78.5,5,0,0,0
33,179257,15394,60,27,27,145,577872.65,69.49536058,2.75,4.71,189.82,2.836358176,0,0,1,0,677,65.9,6.875,0,0,0
22,179223,15393,48,26,26,145,333088.48,113.8284104,6.25,4.64,146.45,2.715902885,1,0,0,0,720,76.8,6.25,1,0,1
33,179200,15392,60,27,27,145,383860.53,84.17633642,2.75,4.71,189.82,2.836358176,0,1,0,0,638,80,6,0,0,0
12,179145,15389,39,27,27,145,281200,112.4886191,6.375,4.71,158.16,-0.241080652,0,0,1,0,697,80,6.375,1,0,1
28,179076,15382,56,25,28,146,416940.02,94.55122399,3,5.15,181.43,1.717052906,0,0,1,0,659,80,6.375,1,0,1
34,179047,15381,60,26,26,145,186400,94.8688231,6.375,4.64,189.82,2.836358176,0,0,1,0,671,80,6.375,0,0,0
22,179001,15379,48,26,26,145,149037.52,122.5011393,6.5,4.64,146.45,2.715902885,0,0,1,0,744,80,6.5,1,0,1
34,178978,15378,60,26,26,144,232795,90.62664212,3.904,4.64,189.82,2.836358176,1,0,0,0,654,80,7.375,0,0,0
33,178943,15377,60,27,27,144,90286.8,83.97621092,2.875,4.71,189.82,2.836358176,0,1,0,1,722,80,7.125,0,0,0
34,178886,15373,60,26,26,144,179933.93,71.15826236,2.875,4.64,189.82,2.836358176,0,0,1,0,675,72.4,5.625,0,0,0
33,178851,15372,60,27,27,145,170794.03,66.7383833,2.75,4.71,189.82,2.836358176,0,1,0,0,591,57.7,5.875,0,0,0
32,178817,15371,58,26,26,144,352000,95.5990869,2.875,4.64,188.37,2.868593825,0,1,0,0,769,80,6.5,1,0,1
11,178770,15368,37,26,26,144,372687.17,133.4521871,6.75,4.64,153.35,-4.146710947,0,1,0,0,679,86.6,6.75,1,0,1
30,178758,15367,56,26,26,144,347140.38,79.75864535,2,4.64,181.43,1.717052906,0,0,1,0,729,70,6.375,1,0,1
12,178710,15365,38,26,26,144,258726.78,109.4973545,6.625,4.64,158.77,-3.339549297,0,1,0,0,715,90,6.625,1,0,1
20,178697,15364,46,26,26,144,341000,86.50459482,5.75,4.64,155.61,1.175909032,0,0,1,0,660,59.8,5.75,1,0,1
14,178665,15361,40,26,26,144,171317.96,113.7653018,7.25,4.64,156.21,1.585965512,0,0,1,0,770,80,7.25,1,0,1
32,178650,15360,60,26,28,146,473601.68,94.14241832,2,4.64,189.82,2.836358176,1,0,0,0,715,80,7.5,0,0,0
31,178601,15356,57,26,26,144,634260.82,95.45325793,2.875,4.64,187.2,2.556051733,0,1,0,0,672,80,6.625,1,0,1
33,178563,15353,60,27,27,145,68781.41,82.22772686,4.25,4.71,189.82,2.836358176,0,0,1,0,580,80,8.625,0,0,0
17,178517,15350,44,27,27,145,309177.41,117.4284328,6.375,4.71,150.91,1.875514938,0,0,1,0,730,80,6.375,1,0,1
11,178493,15348,38,27,27,146,381038.06,110.0457891,7.5,4.71,158.77,-3.339549297,0,0,1,0,744,80,7.5,1,0,1
11,178478,15346,38,27,27,145,205600,112.0564338,6.5,4.71,158.77,-3.339549297,0,0,1,0,689,80,6.5,1,0,1
11,178446,15342,38,27,27,145,252800,112.0564338,7.5,4.71,158.77,-3.339549297,1,0,0,0,476,80,7.5,1,0,1
26,178424,15339,53,27,27,145,211853.18,102.6671985,4.75,4.71,173.17,0.892996155,0,1,0,0,669,80,7.625,1,0,1
12,178386,15334,38,26,26,144,288206.97,104.7724074,7.5,4.64,158.77,-3.339549297,0,0,0,1,690,75,7.5,1,0,1
20,178363,15331,47,27,27,144,250942.65,124.1883735,3.5,4.71,149.58,1.668182319,0,1,0,0,646,90,6.25,1,0,1
22,178322,15328,48,26,26,144,253897.31,121.9916144,3,4.64,146.45,2.715902885,0,0,0,0,778,80,5.875,1,0,1
14,178287,15324,36,20,22,140,854504.63,97.71751607,6,4.5,151.48,-3.516567987,0,0,1,0,671,75,6.5,1,0,1
33,178245,15321,60,27,27,145,266861.08,84.28645426,2.75,4.71,189.82,2.836358176,0,0,1,0,789,80,6.25,0,0,0
23,178211,15320,50,27,27,145,607457.87,106.9776555,4.14,4.71,158.94,2.366409899,0,0,1,0,736,73,6.625,1,0,1
33,178176,15318,60,27,27,145,434977.76,84.93546873,4,4.71,189.82,2.836358176,0,0,1,0,654,80,6.25,0,0,0
27,178134,15314,50,23,23,141,109563.71,92.68650119,5.75,4.39,158.94,2.366409899,0,0,1,1,730,71.8,5.75,1,0,1
33,178089,15311,60,27,27,144,295986.31,67.94870635,2.625,4.71,189.82,2.836358176,0,0,1,0,635,58,6,0,0,0
16,178024,15308,43,27,27,145,354666.63,113.5898773,5.875,4.71,156.04,2.694110549,0,1,0,1,685,80,5.875,1,0,1
11,177962,15304,38,27,27,145,233000,101.9713548,6.25,4.71,158.77,-3.339549297,0,1,0,0,675,72.8,6.25,1,0,1
15,177913,15299,38,23,23,141,186697.48,125.7560198,6.75,4.39,158.77,-3.339549297,0,0,1,0,694,90,6.75,1,0,1
16,177897,15298,42,26,26,144,383750,107.3069876,6.5,4.64,161,3.02949864,0,0,1,0,635,76.8,6.5,1,0,1
33,177873,15296,60,27,27,144,385142.28,86.48325463,2,4.71,189.82,2.836358176,1,0,0,0,703,80,5.875,0,0,0
